Question,Answer,id
Are there any value-added services or items that I can include with the USD product?,Do we also have any add ons as part of the USD product?,4cacab7f
What payment options are available for my USD insurance policy?,"Auto-deduction from EcoCash FCA wallets or you can pay cash at our partner outlets or to our Econet Life Nostro Accounts - Steward Bank – 1036091416 – Kwame Nkrumah Branch, CABS – 1129869555 – Northridge Park, POSB – 500004889605 – Harare Esteem Banking",63e371e2
"I'm having trouble with my EcoSure policy payment, can you tell me where I can pay cash?","Auto-deduction from EcoCash FCA wallets or you can pay cash at our partner outlets or to our Econet Life Nostro Accounts - Steward Bank – 1036091416 – Kwame Nkrumah Branch, CABS – 1129869555 – Northridge Park, POSB – 500004889605 – Harare Esteem Banking",63e371e2
How can I arrange automatic payment for my insurance policy?,"Auto-deduction from EcoCash FCA wallets or you can pay cash at our partner outlets or to our Econet Life Nostro Accounts - Steward Bank – 1036091416 – Kwame Nkrumah Branch, CABS – 1129869555 – Northridge Park, POSB – 500004889605 – Harare Esteem Banking",63e371e2
"I'd like to pay for my policy using cash, where can I find your partner outlets?","Auto-deduction from EcoCash FCA wallets or you can pay cash at our partner outlets or to our Econet Life Nostro Accounts - Steward Bank – 1036091416 – Kwame Nkrumah Branch, CABS – 1129869555 – Northridge Park, POSB – 500004889605 – Harare Esteem Banking",63e371e2
How can I pay for my EcoSure policy using my Econet Life Nostro Account?,"Auto-deduction from EcoCash FCA wallets or you can pay cash at our partner outlets or to our Econet Life Nostro Accounts - Steward Bank – 1036091416 – Kwame Nkrumah Branch, CABS – 1129869555 – Northridge Park, POSB – 500004889605 – Harare Esteem Banking",63e371e2
Is the premium for a USD policy allowed to be paid via real-time gross settlement,Premiums will be paid in USDs only,25f6fb23
Can the premium be paid for in US dollars via an electronic bank transfer,Premiums will be paid in USDs only,25f6fb23
What is the acceptable payment method for the USD policy,Premiums will be paid in USDs only,25f6fb23
Will USD policy premiums be accepted if paid through an online banking system,Premiums will be paid in USDs only,25f6fb23
Can you confirm the payment currency for a USD-based policy,Premiums will be paid in USDs only,25f6fb23
How can I fund my FCA account,FCA wallet can be funded through EcoCash agents and Econet shops countrywide,9a5e402a
What options do I have to fund my FCA wallet,FCA wallet can be funded through EcoCash agents and Econet shops countrywide,9a5e402a
Can I fund my FCA account outside of the country,FCA wallet can be funded through EcoCash agents and Econet shops countrywide,9a5e402a
Where can I top up my FCA wallet,FCA wallet can be funded through EcoCash agents and Econet shops countrywide,9a5e402a
How do I put money into my FCA account,FCA wallet can be funded through EcoCash agents and Econet shops countrywide,9a5e402a
Do all your current partners support USD services for funeral packages?,"Yes, USD package services will be accessible through all our current FSPs partners.",4c686fe9
Can I use your existing partners to access USD package services for EcoSure Funeral?,"Yes, USD package services will be accessible through all our current FSPs partners.",4c686fe9
Are USD packages for funeral services available at all your partner locations?,"Yes, USD package services will be accessible through all our current FSPs partners.",4c686fe9
Will your funeral service partners give me access to USD package services?,"Yes, USD package services will be accessible through all our current FSPs partners.",4c686fe9
Do your partners for funeral services accept USD packages from EcoSure?,"Yes, USD package services will be accessible through all our current FSPs partners.",4c686fe9
How do I obtain detailed information about the different options available under the EcoSure USD Packages?,"Call our toll free line 311, visitwww.facebook.com/ecosurezim, orwww.ecosure.co.zw",9f30bcc0
How can I get in touch with the customer support team to inquire about the various EcoSure USD Packages?,"Call our toll free line 311, visitwww.facebook.com/ecosurezim, orwww.ecosure.co.zw",9f30bcc0
Where can I find additional details and explanations regarding the services included in the EcoSure USD Packages?,"Call our toll free line 311, visitwww.facebook.com/ecosurezim, orwww.ecosure.co.zw",9f30bcc0
Are there any online resources or platforms where I can get updates about the EcoSure USD Packages?,"Call our toll free line 311, visitwww.facebook.com/ecosurezim, orwww.ecosure.co.zw",9f30bcc0
Which channels can I use to reach out to EcoSure for information about the available USD Packages?,"Call our toll free line 311, visitwww.facebook.com/ecosurezim, orwww.ecosure.co.zw",9f30bcc0
"I'm a Zimbabwean citizen currently living in another country, can I enroll in EcoSure using my existing Econet SIM card?","You are still able to register for EcoSure on your roaming Econet SIM card. On registration you will be required to select whether you are in Zimbabwe, Africa or the rest of the world. The premiums and benefits for customers based in other African countries or in the rest of the world are as follows:",66bf488a
